CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,bug
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,6,0,0,0,0,1,0,1,0,1,1,0,1,0,5,6,0,0,0,0,1,0,1,0,1,1,0,1,0,false
0,0,0,0,0,0,0,0,1,2,2,20,7,8,7,3,15,0.181818,0.0625,5,4,2,9,0.092105,14,0,0,0,0,0,75,96,8,4,8,4,12,0,10,2,12,33,0,10,2,138,180,12,7,12,7,25,0,17,3,25,57,0,17,3,false
0,0,0,0,0,0,0,0,2,2,2,25,12,7,8,8,24,0.090909,0.184,23,17,1,10,0.201031,39,0,0,0,0,0,102,149,9,6,9,6,16,0,10,2,16,46,0,10,2,155,229,13,7,13,7,26,0,14,3,26,64,0,14,3,false
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0.117647,4,3,1,0,0.117647,4,0,0,0,0,0,30,33,20,0,20,0,1,20,0,0,1,0,20,0,0,30,33,20,0,20,0,1,20,0,0,1,0,20,0,0,false
0,0,0,0,0,0,0,0,1,2,2,19,4,2,1,2,14,0.083333,0.044118,3,3,1,11,0.044118,3,0,0,0,0,0,65,85,6,7,6,7,12,1,11,4,12,21,1,11,4,65,85,6,7,6,7,12,1,11,4,12,21,1,11,4,false
0.727891,1,5,1,0.447368,0.483871,17,15,1,4,3,8,1,2,0,1,4,0,0.114286,4,0,0,1,0.114286,4,0,0,2,2,0,31,38,1,1,1,1,3,0,0,0,3,19,0,0,0,31,38,1,1,1,1,3,0,0,0,3,19,0,0,0,false
0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,0,0,0,0,0,2,0,0,1,1,0,0,1,6,8,1,1,0,0,1,0,1,0,4,2,0,1,0,6,8,1,1,0,0,1,0,1,0,4,2,0,1,0,false
0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,0,0,0,0,0,2,0,0,1,1,0,0,1,6,6,1,1,0,0,1,0,1,0,4,2,0,1,0,6,6,1,1,0,0,1,0,1,0,4,2,0,1,0,false
0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,6,7,0,0,0,0,1,0,1,0,1,2,0,1,0,6,7,0,0,0,0,1,0,1,0,1,2,0,1,0,false
0.214654,2,14,4,0.233463,0.26484,60,58,1,3,3,61,11,6,14,18,32,0.076923,0.030974,7,1,1,12,0.030974,7,0,0,0,0,0,219,257,8,10,8,10,14,7,12,0,14,124,7,12,0,219,257,8,10,8,10,14,7,12,0,14,124,7,12,0,false
0,0,0,0,0,0,0,0,2,4,3,21,2,5,8,2,5,0.666667,0.233766,18,15,2,1,0.233766,18,0,0,0,0,0,59,87,0,0,0,0,3,0,2,0,3,32,0,2,0,59,87,0,0,0,0,3,0,2,0,3,32,0,2,0,false
0,0,0,0,0,0,0,0,1,1,1,3,0,1,1,0,2,0,0.055556,1,0,0,3,0.055556,1,0,0,0,0,0,17,21,1,0,1,0,2,0,2,0,2,6,0,2,0,17,21,1,0,1,0,2,0,2,0,2,6,0,2,0,false
0,0,0,0,0,0,0,0,1,2,2,4,0,1,1,0,2,0,0.047619,1,0,0,3,0.047619,1,0,0,0,0,0,20,25,1,0,1,0,2,0,2,0,2,8,0,2,0,20,25,1,0,1,0,2,0,2,0,2,8,0,2,0,false
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.333333,1,1,1,0,0.333333,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,false
0,0,0,0,0,0,0,0,3,1,1,7,0,3,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,22,29,0,2,0,2,6,0,6,1,6,7,0,6,1,22,29,0,2,0,2,6,0,6,1,6,7,0,6,1,false
0,0,0,0,0,0,0,0,3,0,0,6,1,1,1,0,6,0,0.090909,2,0,0,7,0.090909,2,0,0,0,0,0,20,31,2,1,2,1,6,0,6,1,6,4,0,6,1,20,31,2,1,2,1,6,0,6,1,6,4,0,6,1,false
0,0,0,0,0,0,0,0,1,0,0,6,0,1,1,0,6,0,0.047619,1,0,0,7,0.047619,1,0,0,0,0,0,20,28,1,3,1,3,6,0,6,1,6,5,0,6,1,20,28,1,3,1,3,6,0,6,1,6,5,0,6,1,false
0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,4,0,0.1875,3,0,0,4,0.1875,3,0,0,0,0,0,13,20,0,3,0,3,3,0,3,0,3,5,0,3,0,13,20,0,3,0,3,3,0,3,0,3,5,0,3,0,false
0,0,0,0,0,0,0,0,0,2,2,7,1,1,1,0,3,0,0.074074,2,0,0,1,0.074074,2,0,0,0,0,0,25,32,0,2,0,2,3,0,0,0,3,12,0,0,0,25,32,0,2,0,2,3,0,0,0,3,12,0,0,0,false
0,0,0,0,0,0,0,0,2,2,2,12,2,1,0,2,11,0.142857,0.102941,7,2,1,6,0.102941,7,0,0,0,0,0,61,86,2,3,2,3,9,0,6,2,9,35,0,6,2,61,86,2,3,2,3,9,0,6,2,9,35,0,6,2,false
0,0,0,0,0,0,0,0,0,0,0,4,2,7,8,0,4,1,0.730769,19,19,5,0,0.730769,19,0,0,1,3,0,7,26,1,2,1,2,4,1,4,0,4,0,1,4,0,7,26,1,2,1,2,4,1,4,0,4,0,1,4,0,false
0,0,0,0,0,0,0,0,1,0,0,1,6,0,0,3,4,1,0.416667,5,5,1,0,0.416667,5,3,4,0,0,1,7,8,11,6,0,0,1,0,0,0,35,2,0,22,3,7,8,11,6,0,0,1,0,0,0,35,2,0,22,3,false
0,0,0,0,0,0,0,0,1,4,4,10,7,2,2,13,17,0.5,0.142857,8,5,1,1,0.135593,8,3,4,0,0,1,48,59,14,6,3,0,4,0,1,0,26,27,0,14,1,51,62,14,6,3,0,5,0,2,0,27,28,0,15,1,true
0,0,0,0,0,0,0,0,4,1,1,27,14,5,5,18,40,0.315789,0.167883,23,21,6,13,0.167883,23,3,6,0,0,2,114,164,32,21,7,5,22,0,18,4,111,50,0,92,16,114,164,32,21,7,5,22,0,18,4,111,50,0,92,16,true
0,0,0,0,0,0,0,0,2,1,1,19,6,6,6,7,22,0.230769,0.228916,19,18,3,10,0.228916,19,1,1,2,2,1,64,96,5,4,4,4,15,0,12,4,15,25,1,12,4,64,96,5,4,4,4,15,0,12,4,15,25,1,12,4,true
0,0,0,0,0,0,0,0,1,0,0,7,2,3,0,2,9,0.285714,0.351351,13,13,2,5,0.351351,13,2,2,0,0,1,24,40,7,6,2,2,7,0,6,2,21,6,1,18,6,24,40,7,6,2,2,7,0,6,2,21,6,1,18,6,false
0,0,0,0,0,0,0,0,1,0,0,1,4,1,0,2,3,1,0.461538,6,6,1,0,0.461538,6,3,4,0,0,1,7,8,11,6,0,0,1,0,0,0,35,3,0,22,3,7,8,11,6,0,0,1,0,0,0,35,3,0,22,3,false
0.47651,1,2,1,0.358491,0.395349,19,17,4,0,0,8,8,3,3,3,11,0.111111,0.166667,6,6,1,8,0.122449,6,2,3,0,0,1,30,38,8,8,3,1,8,0,8,1,37,8,0,30,7,43,53,19,14,3,1,10,0,10,1,59,14,0,43,8,true
0.196721,1,3,1,0.243902,0.243243,10,9,1,5,3,10,8,1,1,8,11,0.25,0.139535,6,5,1,3,0.139535,6,3,6,0,0,2,37,41,10,3,2,0,3,0,3,0,23,20,0,15,0,37,41,10,3,2,0,3,0,3,0,23,20,0,15,0,false
0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,0,3,0.5,0.416667,10,10,2,2,0.416667,10,0,0,0,0,0,14,22,1,2,1,2,3,0,3,0,3,4,0,3,0,14,22,1,2,1,2,3,0,3,0,3,4,0,3,0,false
0,0,0,0,0,0,0,0,1,1,1,7,3,2,2,2,8,0.166667,0.212121,7,6,1,5,0.212121,7,3,4,0,0,1,26,33,12,8,1,2,6,0,5,1,40,9,0,27,4,26,33,12,8,1,2,6,0,5,1,40,9,0,27,4,false
0,0,0,0,0,0,0,0,1,0,0,3,4,1,1,5,8,0.5,0.26087,6,6,1,1,0.26087,6,3,4,0,0,1,17,20,12,6,1,0,3,0,1,0,25,6,0,14,1,17,20,12,6,1,0,3,0,1,0,25,6,0,14,1,false
0,0,0,0,0,0,0,0,5,2,2,18,15,5,5,15,29,0.153846,0.121622,9,8,2,11,0.115385,9,2,3,0,0,1,65,82,7,9,2,2,14,0,12,2,43,26,0,34,8,69,86,15,12,2,2,15,0,13,2,64,28,0,47,8,false
0,0,0,0,0,0,0,0,1,0,0,3,6,69,0,4,7,0.333333,0.464286,13,13,1,2,0.464286,13,3,4,0,0,1,15,27,13,6,2,0,3,2,2,0,37,5,2,24,3,15,27,13,6,2,0,3,2,2,0,37,5,2,24,3,true
0.087413,1,12,2,0.0625,0.089965,26,26,1,4,3,81,10,3,3,18,44,0.333333,0.227405,78,56,6,12,0.218919,81,4,5,0,0,1,265,387,32,11,13,2,26,0,17,8,61,139,0,41,13,289,416,32,11,13,2,28,0,19,8,63,153,0,43,13,true
0,0,0,0,0,0,0,0,5,2,2,80,19,14,13,19,75,0.326923,0.232092,81,80,17,35,0.232092,81,3,4,0,0,1,268,407,28,24,22,16,56,1,51,21,93,106,1,76,28,268,407,28,24,22,16,56,1,51,21,93,106,1,76,28,true
0,0,0,0,0,0,0,0,1,2,2,10,6,22,13,6,12,0.166667,0.148936,7,5,1,5,0.148936,7,2,2,0,0,1,40,49,14,14,1,1,6,0,5,1,47,20,3,38,10,40,49,14,14,1,1,6,0,5,1,47,20,3,38,10,false
0,0,0,0,0,0,0,0,1,0,0,8,3,1,1,1,9,0.125,0.138889,5,5,1,7,0.138889,5,3,3,0,0,1,31,39,7,13,1,2,8,0,7,1,41,8,0,32,8,31,39,7,13,1,2,8,0,7,1,41,8,0,32,8,false
0,0,0,0,0,0,0,0,0,0,0,3,2,4,3,0,3,1,0.857143,30,30,4,0,0.857143,30,0,0,1,4,0,5,34,0,0,0,0,3,0,3,0,3,0,0,3,0,5,34,0,0,0,0,3,0,3,0,3,0,0,3,0,false
0.154687,1,6,1,0.111111,0.120301,18,16,1,4,3,28,14,1,1,21,30,0.4,0.101351,15,12,2,3,0.101351,15,3,5,0,0,1,133,162,10,4,2,1,9,0,4,0,29,83,0,16,0,133,162,10,4,2,1,9,0,4,0,29,83,0,16,0,false
0.273904,6,20,6,0.242308,0.26601,63,54,1,6,5,53,15,1,1,25,37,0,0.097778,22,0,0,3,0.097778,22,5,6,0,0,1,203,260,35,18,3,2,12,0,2,0,75,126,0,50,16,203,260,35,18,3,2,12,0,2,0,75,126,0,50,16,false
0,0,0,0,0,0,0,0,2,0,0,4,10,5,2,6,10,0,0,0,0,0,5,0,0,4,5,0,0,1,17,22,9,12,1,0,4,0,4,0,55,6,0,39,9,17,22,9,12,1,0,4,0,4,0,55,6,0,39,9,false
0,0,0,0,0,0,0,0,0,0,0,4,1,4,5,1,5,0.6,0.37931,11,11,3,2,0.37931,11,1,1,0,0,1,18,28,3,2,2,2,4,0,4,0,8,6,0,8,0,18,28,3,2,2,2,4,0,4,0,8,6,0,8,0,false
0.324468,3,9,3,0.290323,0.311688,27,24,1,3,3,19,12,1,1,13,18,0,0.025316,2,0,0,5,0.025316,2,4,6,0,0,1,77,93,13,3,3,0,5,0,4,0,30,44,0,15,0,77,93,13,3,3,0,5,0,4,0,30,44,0,15,0,false
0,0,0,0,0,0,0,0,3,3,3,19,1,3,8,7,13,0.166667,0.094118,8,3,1,5,0.094118,8,0,0,0,0,0,77,99,1,0,1,0,6,0,5,0,6,48,0,5,0,77,99,1,0,1,0,6,0,5,0,6,48,0,5,0,false
0,0,0,0,0,0,0,0,1,0,0,1,1,12,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,6,0,0,0,0,1,0,1,0,1,1,0,1,0,5,6,0,0,0,0,1,0,1,0,1,1,0,1,0,false
0,0,0,0,0,0,0,0,2,2,2,14,10,4,1,16,25,0,0.1,6,0,0,8,0.1,6,3,4,0,0,1,54,72,12,7,1,1,9,0,7,1,43,28,0,29,4,54,72,12,7,1,1,9,0,7,1,43,28,0,29,4,false
0,0,0,0,0,0,0,0,5,2,1,42,4,13,27,2,38,0.083333,0.090323,14,11,3,33,0.090323,14,0,0,0,0,0,141,192,14,11,14,11,36,0,35,16,36,48,0,35,16,141,192,14,11,14,11,36,0,35,16,36,48,0,35,16,false
0,0,0,0,0,0,0,0,7,2,2,42,10,2,15,9,38,0.08,0.184049,30,27,2,23,0.184049,30,4,5,2,2,1,133,199,32,17,13,8,29,0,24,11,65,50,0,48,16,133,199,32,17,13,8,29,0,24,11,65,50,0,48,16,false
0,0,0,0,0,0,0,0,3,0,0,4,1,0,0,0,4,0.25,0.26087,6,5,1,3,0.26087,6,0,0,0,0,0,17,23,0,0,0,0,4,0,3,0,4,3,0,3,0,17,23,0,0,0,0,4,0,3,0,4,3,0,3,0,false
0,0,0,0,0,0,0,0,2,1,1,15,9,12,31,10,24,0.090909,0.054545,3,3,1,10,0.054545,3,3,4,2,2,1,52,69,8,12,2,4,14,0,10,2,53,18,0,37,9,52,69,8,12,2,4,14,0,10,2,53,18,0,37,9,false
0,0,0,0,0,0,0,0,0,0,0,4,5,12,4,3,7,0,0,0,0,0,5,0,0,2,2,0,0,1,18,22,14,14,1,1,4,0,4,1,45,6,3,37,10,18,22,14,14,1,1,4,0,4,1,45,6,3,37,10,false
0,0,0,0,0,0,0,0,2,1,1,16,4,1,1,4,16,0,0.015152,1,0,0,11,0.015152,1,3,3,0,0,1,65,79,11,15,5,4,12,0,10,3,45,27,0,35,10,65,79,11,15,5,4,12,0,10,3,45,27,0,35,10,false
0.48366,2,8,2,0.365854,0.419355,30,26,1,3,3,17,12,2,7,17,24,0,0.114286,8,0,0,1,0.114286,8,3,5,2,2,1,62,82,10,3,2,0,7,0,0,0,28,33,0,13,0,62,82,10,3,2,0,7,0,0,0,28,33,0,13,0,false
0.254369,6,18,6,0.226415,0.245192,60,51,1,6,5,55,14,1,1,24,37,0,0.111111,26,0,0,3,0.111111,26,5,6,0,0,1,208,265,35,18,3,2,13,0,2,0,76,129,0,50,16,208,265,35,18,3,2,13,0,2,0,76,129,0,50,16,false
0,0,0,0,0,0,0,0,2,2,2,9,10,5,3,13,19,0,0,0,0,0,6,0.016129,1,4,5,0,0,1,43,52,9,12,1,0,6,0,5,0,57,23,0,40,9,61,76,9,14,1,2,12,0,11,0,63,29,0,46,9,false
0.168067,2,5,2,0.149425,0.148649,13,11,1,3,3,19,12,1,1,13,18,0,0.051282,4,0,0,4,0.051282,4,4,6,0,0,1,74,87,13,3,3,0,5,0,3,0,30,42,0,15,0,74,87,13,3,3,0,5,0,3,0,30,42,0,15,0,false
0,0,0,0,0,0,0,0,1,3,3,10,0,2,2,0,3,0.333333,0.152542,9,3,1,2,0.152542,9,0,0,0,0,0,50,66,1,0,1,0,3,0,2,0,3,27,0,2,0,50,66,1,0,1,0,3,0,2,0,3,27,0,2,0,false
0,0,0,0,0,0,0,0,1,1,1,13,2,3,4,0,8,0.375,0.25,14,14,3,5,0.25,14,1,1,0,0,1,42,62,3,2,3,2,8,0,7,2,8,18,0,7,2,42,62,3,2,3,2,8,0,7,2,8,18,0,7,2,false
0,0,0,0,0,0,0,0,1,1,1,5,3,1,1,3,6,0.25,0.24,6,5,1,3,0.24,6,2,2,0,0,1,19,24,4,1,1,0,3,0,3,0,14,7,0,10,2,19,24,4,1,1,0,3,0,3,0,14,7,0,10,2,false
0,0,0,0,0,0,0,0,1,1,1,7,7,1,1,4,7,0.25,0.214286,6,6,1,3,0.214286,6,1,1,0,0,1,22,29,2,1,2,1,3,0,3,1,3,10,0,3,1,22,29,2,1,2,1,3,0,3,1,3,10,0,3,1,false
0,0,0,0,0,0,0,0,1,4,2,14,8,0,0,7,9,1,0.166667,9,6,2,0,0.166667,9,0,0,0,0,0,45,55,0,0,0,0,2,0,1,0,2,33,0,1,0,45,55,0,0,0,0,2,0,1,0,2,33,0,1,0,true
0,0,0,0,0,0,0,0,1,3,3,18,8,3,8,5,16,0.125,0.073171,6,5,1,7,0.073171,6,1,1,3,3,1,76,90,3,1,3,1,11,0,7,2,11,38,0,7,2,76,90,3,1,3,1,11,0,7,2,11,38,0,7,2,false
0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,0,1,1,0.8,12,12,2,0,0.8,12,0,0,2,2,0,3,11,0,0,0,0,1,0,1,0,1,0,0,1,0,3,11,0,0,0,0,1,0,1,0,1,0,0,1,0,false
0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,3,0.333333,0.384615,5,5,1,2,0.384615,5,2,2,0,0,1,8,10,3,1,0,0,2,0,2,0,13,2,0,9,2,8,10,3,1,0,0,2,0,2,0,13,2,0,9,2,false
0,0,0,0,0,0,0,0,1,2,2,19,5,1,1,6,18,0.083333,0.109756,9,5,1,11,0.109756,9,2,2,0,0,1,73,96,6,3,3,2,12,0,11,2,23,35,0,18,4,73,96,6,3,3,2,12,0,11,2,23,35,0,18,4,false
0,0,0,0,0,0,0,0,1,1,1,7,5,0,0,3,7,0.333333,0.175,7,3,1,2,0.175,7,3,4,0,0,1,33,45,13,8,2,2,4,0,2,1,38,17,0,24,4,33,45,13,8,2,2,4,0,2,1,38,17,0,24,4,false
0,0,0,0,0,0,0,0,2,1,1,11,7,1,1,8,16,0.375,0.166667,11,9,3,5,0.166667,11,6,7,0,0,1,55,77,15,16,2,3,8,0,7,2,71,27,0,48,11,55,77,15,16,2,3,8,0,7,2,71,27,0,48,11,false
0,0,0,0,0,0,0,0,4,0,0,4,0,1,0,0,4,0.2,0.421053,8,4,1,4,0.421053,8,0,0,0,0,0,11,20,0,0,0,0,4,0,4,0,4,1,0,4,0,11,20,0,0,0,0,4,0,4,0,4,1,0,4,0,false
0,0,0,0,0,0,0,0,1,0,0,13,0,6,4,0,13,0.071429,0.346154,27,24,1,13,0.234286,41,0,0,0,0,0,51,69,8,6,8,6,13,0,13,6,13,13,0,13,6,134,179,8,6,8,6,18,0,18,6,18,68,0,18,6,false
0,0,0,0,0,0,0,0,1,0,0,2,1,1,1,0,2,0,0,0,0,0,3,0,0,1,1,0,0,1,12,17,2,0,2,0,2,0,2,0,2,4,0,2,0,12,17,2,0,2,0,2,0,2,0,2,4,0,2,0,false
0,0,0,0,0,0,0,0,1,2,2,7,5,3,3,7,12,0.25,0.25,10,3,1,3,0.25,10,0,0,1,1,0,30,49,1,0,1,0,5,0,3,0,5,13,0,3,0,30,49,1,0,1,0,5,0,3,0,5,13,0,3,0,false
0,0,0,0,0,0,0,0,3,4,4,25,9,3,2,13,25,0.076923,0.135593,16,5,1,12,0.135593,16,1,1,1,1,1,102,130,2,1,2,1,12,0,12,2,12,55,0,12,2,102,130,2,1,2,1,12,0,12,2,12,55,0,12,2,false
0,0,0,0,0,0,0,0,0,0,0,10,4,7,4,0,10,0.818182,0.844156,65,65,9,2,0.844156,65,0,0,1,2,0,12,80,0,1,0,1,10,0,10,2,10,0,0,10,2,12,80,0,1,0,1,10,0,10,2,10,0,0,10,2,false
0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,1,1,0.727273,8,8,2,0,0.727273,8,0,0,1,1,0,3,7,0,0,0,0,1,0,1,0,1,0,0,1,0,3,7,0,0,0,0,1,0,1,0,1,0,0,1,0,false
0,0,0,0,0,0,0,0,4,2,2,22,16,4,12,11,25,0.25,0.290909,32,26,3,9,0.290909,32,3,5,1,1,2,78,125,15,10,4,4,14,0,11,4,48,34,0,33,7,78,125,15,10,4,4,14,0,11,4,48,34,0,33,7,false
0,0,0,0,0,0,0,0,1,0,0,6,5,6,7,8,14,0.2,0.1,3,3,1,4,0.1,3,3,4,0,0,1,27,35,12,9,1,3,6,0,4,0,28,9,0,17,1,27,35,12,9,1,3,6,0,4,0,28,9,0,17,1,false
0,0,0,0,0,0,0,0,1,1,1,6,2,0,0,1,4,0.25,0.1875,6,6,1,3,0.1875,6,0,0,0,0,0,26,30,0,0,0,0,3,0,3,0,3,11,0,3,0,26,30,0,0,0,0,3,0,3,0,3,11,0,3,0,false
0.108392,1,3,1,0.06993,0.102041,10,10,7,2,2,26,14,11,18,10,32,0.217391,0.209677,26,25,5,18,0.209677,26,4,5,1,1,1,98,143,12,16,6,8,22,0,22,3,64,38,0,48,10,98,143,12,16,6,8,22,0,22,3,64,38,0,48,10,false
0,0,0,0,0,0,0,0,0,0,0,6,5,15,8,4,10,0.5,0.325,13,12,3,3,0.325,13,2,2,0,0,1,27,40,16,17,3,4,6,0,5,0,47,10,3,38,9,27,40,16,17,3,4,6,0,5,0,47,10,3,38,9,false
0,0,0,0,0,0,0,0,1,0,0,2,3,1,1,3,5,0.5,0.222222,4,3,1,1,0.222222,4,2,2,0,0,1,14,18,6,6,0,0,2,0,1,0,18,8,0,15,6,14,18,6,6,0,0,2,0,1,0,18,8,0,15,6,false
0,0,0,0,0,0,0,0,1,2,2,9,8,4,3,7,12,0.25,0.16,8,3,1,3,0.16,8,3,3,0,0,1,42,55,7,13,1,2,5,0,3,0,38,21,0,28,7,42,55,7,13,1,2,5,0,3,0,38,21,0,28,7,false
0,0,0,0,0,0,0,0,2,1,1,7,3,7,1,2,7,0,0,0,0,0,5,0,0,1,1,0,0,1,31,40,10,0,10,0,5,8,4,0,5,10,8,4,0,31,40,10,0,10,0,5,8,4,0,5,10,8,4,0,false
0,0,0,0,0,0,0,0,1,0,0,11,2,5,11,2,11,0,0,0,0,0,10,0,0,1,1,0,0,1,39,49,5,5,5,5,9,0,9,0,13,14,0,13,0,39,49,5,5,5,5,9,0,9,0,13,14,0,13,0,false
0,0,0,0,0,0,0,0,3,3,3,13,9,2,2,12,21,0.285714,0.15942,11,9,2,5,0.15942,11,4,5,0,0,1,58,76,11,5,2,1,9,0,6,1,27,31,0,17,2,58,76,11,5,2,1,9,0,6,1,27,31,0,17,2,false
0,0,0,0,0,0,0,0,1,4,4,34,13,10,10,25,33,0.2,0.224599,42,30,1,4,0.224599,42,3,5,1,1,2,145,205,14,4,6,1,8,4,4,1,28,88,4,16,1,145,205,14,4,6,1,8,4,4,1,28,88,4,16,1,false
0,0,0,0,0,0,0,0,2,1,1,5,0,2,2,0,4,0.2,0.433333,13,13,1,4,0.433333,13,0,0,0,0,0,17,19,0,0,0,0,4,0,4,0,4,6,0,4,0,17,19,0,0,0,0,4,0,4,0,4,6,0,4,0,false
0,0,0,0,0,0,0,0,2,1,1,10,4,1,1,2,10,0.285714,0.212766,10,10,2,5,0.212766,10,3,4,0,0,1,37,51,15,8,4,2,8,1,6,2,42,13,1,28,5,37,51,15,8,4,2,8,1,6,2,42,13,1,28,5,false
0,0,0,0,0,0,0,0,4,0,0,9,9,5,6,8,17,0.2,0.195652,9,9,2,8,0.195652,9,4,5,0,0,1,37,50,7,11,1,3,9,0,9,0,51,14,0,35,7,37,50,7,11,1,3,9,0,9,0,51,14,0,35,7,false
0,0,0,0,0,0,0,0,3,1,1,7,6,1,1,5,11,0.2,0.1,3,3,1,4,0.1,3,4,5,0,0,1,27,33,10,4,1,0,6,0,4,0,24,10,0,15,1,27,33,10,4,1,0,6,0,4,0,24,10,0,15,1,false
0,0,0,0,0,0,0,0,1,2,2,6,5,1,1,9,13,0.25,0.235294,8,6,1,3,0.235294,8,3,5,0,0,1,26,36,9,5,1,2,4,0,3,0,24,11,0,15,0,26,36,9,5,1,2,4,0,3,0,24,11,0,15,0,false
0,0,0,0,0,0,0,0,1,1,1,2,2,3,1,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,1,0,1,5,0,1,0,11,11,0,0,0,0,1,0,1,0,1,5,0,1,0,false
0,0,0,0,0,0,0,0,2,2,2,16,6,1,2,19,30,0.111111,0.114943,10,5,1,8,0.114943,10,3,4,0,0,1,77,97,14,8,3,2,11,0,8,1,45,39,0,30,4,77,97,14,8,3,2,11,0,8,1,45,39,0,30,4,false
0,0,0,0,0,0,0,0,2,1,1,42,1,6,18,1,42,0,0,0,0,0,42,0,0,0,0,0,0,0,160,201,17,8,17,8,41,0,41,17,41,55,0,41,17,160,201,17,8,17,8,41,0,41,17,41,55,0,41,17,false
0.590643,3,28,9,0.561404,0.59854,96,82,1,0,0,4,6,2,1,6,10,0,0,0,0,0,3,0.104575,16,3,4,0,0,1,31,40,16,7,5,1,4,0,2,0,26,14,0,15,1,137,171,17,7,6,1,13,0,11,0,35,61,0,24,1,false
0,0,0,0,0,0,0,0,3,1,1,20,10,4,14,11,30,0.05,0.069444,5,5,1,19,0.069444,5,2,3,0,0,1,67,86,8,10,3,3,19,0,19,3,48,23,0,41,9,67,86,8,10,3,3,19,0,19,3,48,23,0,41,9,false
0,0,0,0,0,0,0,0,1,0,0,9,0,1,1,0,9,0.1,0.086207,5,5,1,9,0.086207,5,0,0,0,0,0,53,62,1,0,1,0,9,0,9,0,9,24,0,9,0,53,62,1,0,1,0,9,0,9,0,9,24,0,9,0,false
0,0,0,0,0,0,0,0,3,0,0,12,5,7,10,8,20,0,0,0,0,0,11,0,0,2,2,0,0,1,49,61,14,18,1,5,12,0,10,1,53,15,3,43,10,49,61,14,18,1,5,12,0,10,1,53,15,3,43,10,false
0,0,0,0,0,0,0,0,3,1,1,24,4,3,11,4,24,0,0,0,0,0,19,0,0,3,3,0,0,1,100,120,11,17,5,6,20,0,18,5,53,43,0,43,12,100,120,11,17,5,6,20,0,18,5,53,43,0,43,12,false
0,0,0,0,0,0,0,0,1,3,3,12,8,1,1,9,15,0,0,0,0,0,3,0,0,3,5,0,0,1,56,70,13,3,5,0,6,1,2,0,26,26,1,14,0,56,70,13,3,5,0,6,1,2,0,26,26,1,14,0,false
0,0,0,0,0,0,0,0,1,0,0,1,5,3,0,1,2,1,0.461538,6,6,1,0,0.461538,6,3,4,0,0,1,7,13,12,6,1,0,1,1,0,0,35,1,1,22,3,7,13,12,6,1,0,1,1,0,0,35,1,1,22,3,false
0,0,0,0,0,0,0,0,4,0,0,4,1,0,0,0,4,1,0.547619,23,23,5,0,0.547619,23,0,0,0,0,0,19,44,0,0,0,0,4,0,4,0,4,4,0,4,0,19,44,0,0,0,0,4,0,4,0,4,4,0,4,0,false
0,0,0,0,0,0,0,0,3,2,2,12,12,2,3,7,15,0.8,0.378378,28,28,4,1,0.378378,28,2,3,0,0,1,46,81,8,10,3,3,8,0,4,0,37,20,0,26,6,46,81,8,10,3,3,8,0,4,0,37,20,0,26,6,false
0,0,0,0,0,0,0,0,1,2,2,11,8,1,1,13,19,0,0,0,0,0,3,0,0,3,5,0,0,1,46,52,8,6,0,3,6,0,2,0,26,24,0,14,0,46,52,8,6,0,3,6,0,2,0,26,24,0,14,0,false
0,0,0,0,0,0,0,0,1,2,2,6,7,0,0,7,11,0.25,0.16129,5,3,1,3,0.16129,5,3,4,0,0,1,26,35,12,6,1,0,4,0,3,1,38,11,0,25,4,26,35,12,6,1,0,4,0,3,1,38,11,0,25,4,false
0,0,0,0,0,0,0,0,3,0,0,5,8,2,1,2,7,0.166667,0.130435,3,3,1,5,0.130435,3,2,3,0,0,1,20,26,7,7,2,0,5,0,5,1,34,6,0,27,7,20,26,7,7,2,0,5,0,5,1,34,6,0,27,7,false
