CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,bug
0,0,0,0,0,0,0,0,4,5,5,107,28,4,2,51,93,1,0.453066,362,332,32,0,0.472091,499,3,5,0,0,2,437,909,37,16,27,4,42,1,31,17,123,225,1,100,32,558,1172,48,24,38,12,65,1,54,28,146,267,1,123,43,1
0,0,0,0,0,0,0,0,1,9,5,113,10,1,1,28,61,1,0.493353,334,282,16,0,0.493353,334,2,2,0,0,1,343,616,27,21,18,12,33,0,15,9,72,183,0,44,16,343,616,27,21,18,12,33,0,15,9,72,183,0,44,16,1
0.016355,1,6,2,0.012129,0.014644,20,14,1,7,6,237,33,4,25,73,120,1,0.356443,509,421,28,0,0.362667,544,3,4,1,3,1,919,1588,36,20,26,8,47,0,27,14,127,558,0,95,29,956,1649,40,29,28,11,53,0,32,14,149,573,0,114,31,1
0,0,0,0,0,0,0,0,1,2,2,12,9,1,1,16,20,1,0.551724,80,71,2,0,0.551724,80,2,2,0,0,1,65,118,26,6,3,1,4,2,1,2,27,39,2,3,3,65,118,26,6,3,1,4,2,1,2,27,39,2,3,3,0
0,0,0,0,0,0,0,0,1,0,0,2,7,1,0,11,13,1,0.513514,19,16,2,0,0.513514,19,2,2,0,0,1,18,40,23,6,0,1,2,0,1,0,25,10,0,3,1,18,40,23,6,0,1,2,0,1,0,25,10,0,3,1,0
0,0,0,0,0,0,0,0,0,0,0,2,2,4,1,0,2,1,0.846154,22,22,3,0,0.846154,22,0,0,1,11,0,4,16,0,0,0,0,2,0,2,1,2,0,0,2,1,4,16,0,0,0,0,2,0,2,1,2,0,0,2,1,0
0,0,0,0,0,0,0,0,1,3,3,28,14,2,2,5,9,1,0.335664,48,43,2,0,0.335664,48,0,0,0,0,0,95,145,1,1,1,1,4,0,1,0,4,38,0,1,0,95,145,1,1,1,1,4,0,1,0,4,38,0,1,0,0
0.112721,4,14,5,0.084859,0.124339,51,47,1,5,5,110,16,10,16,60,83,1,0.312727,172,150,3,0,0.312727,172,1,1,10,10,1,378,601,23,5,23,5,23,0,2,1,24,201,0,3,1,378,601,23,5,23,5,23,0,2,1,24,201,0,3,1,1
0,0,0,0,0,0,0,0,1,2,2,17,8,1,0,22,25,1,0.303922,31,21,3,0,0.303922,31,2,2,0,0,1,71,115,24,5,1,0,3,0,2,0,26,45,0,4,1,71,115,24,5,1,0,3,0,2,0,26,45,0,4,1,1
0,0,0,0,0,0,0,0,1,2,2,4,8,2,0,8,9,1,0.267857,15,12,2,0,0.267857,15,2,2,0,0,1,41,52,24,5,1,0,1,0,1,0,24,15,0,3,1,41,52,24,5,1,0,1,0,1,0,24,15,0,3,1,0
0,0,0,0,0,0,0,0,1,2,2,3,5,2,0,4,5,1,0.4,16,15,2,0,0.4,16,2,2,0,0,1,24,36,24,5,1,0,1,0,1,0,24,11,0,3,1,24,36,24,5,1,0,1,0,1,0,24,11,0,3,1,0
0,0,0,0,0,0,0,0,1,1,1,7,9,2,0,19,21,1,0.339286,19,16,2,0,0.339286,19,2,2,0,0,1,37,56,23,5,0,0,2,0,1,0,25,18,0,3,1,37,56,23,5,0,0,2,0,1,0,25,18,0,3,1,0
0.355662,4,14,5,0.309278,0.372881,60,44,1,2,2,31,8,1,0,26,27,1,0.325714,57,19,2,0,0.325714,57,2,2,0,0,1,118,194,23,5,0,0,1,0,1,0,24,78,0,3,1,118,194,23,5,0,0,1,0,1,0,24,78,0,3,1,0
0.166667,1,4,1,0.13253,0.192308,11,10,1,1,1,11,8,1,0,23,24,1,0.297297,22,12,2,0,0.297297,22,2,2,0,0,1,52,83,23,5,0,0,1,0,1,0,24,37,0,3,1,52,83,23,5,0,0,1,0,1,0,24,37,0,3,1,0
0.536885,3,10,3,0.440476,0.509434,37,27,1,1,1,11,8,1,0,18,20,1,0.283784,21,16,2,0,0.283784,21,2,2,0,0,1,53,84,23,5,0,0,2,0,1,0,25,37,0,3,1,53,84,23,5,0,0,2,0,1,0,25,37,0,3,1,0
0,0,0,0,0,0,0,0,1,0,0,3,6,1,0,8,10,1,0.548387,17,17,2,0,0.548387,17,2,2,0,0,1,14,30,23,6,0,1,2,0,1,0,25,7,0,3,1,14,30,23,6,0,1,2,0,1,0,25,7,0,3,1,0
0,0,0,0,0,0,0,0,1,2,2,3,3,1,0,2,3,1,0.5,12,12,2,0,0.5,12,2,4,0,0,2,12,18,6,5,0,0,1,0,1,0,36,6,0,32,4,12,18,6,5,0,0,1,0,1,0,36,6,0,32,4,0
0,0,0,0,0,0,0,0,1,2,2,21,4,0,0,7,14,1,0.319149,30,29,6,0,0.319149,30,1,1,0,0,1,64,98,2,3,2,3,7,0,5,2,7,36,0,5,2,64,98,2,3,2,3,7,0,5,2,7,36,0,5,2,0
0,0,0,0,0,0,0,0,0,0,0,1,1,36,7,0,1,1,0.75,9,9,2,0,0.75,9,0,0,33,33,0,3,8,0,0,0,0,1,0,1,0,1,0,0,1,0,3,8,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0,0,0,0,0,0,0,0,1,1,1,26,22,8,11,5,30,1,0.635628,157,157,22,0,0.635628,157,1,2,7,7,2,90,269,6,5,3,2,25,0,21,1,35,30,0,31,4,90,269,6,5,3,2,25,0,21,1,35,30,0,31,4,0
0,0,0,0,0,0,0,0,1,1,1,7,2,2,1,1,5,1,0.541667,26,26,5,0,0.541667,26,1,1,0,0,1,22,48,3,0,3,0,4,0,4,3,4,6,0,4,3,22,48,3,0,3,0,4,0,4,3,4,6,0,4,3,0
0,0,0,0,0,0,0,0,1,1,1,9,2,2,2,1,6,1,0.517241,30,30,6,0,0.517241,30,1,1,0,0,1,28,61,4,0,4,0,5,0,5,4,5,10,0,5,4,28,61,4,0,4,0,5,0,5,4,5,10,0,5,4,0
0,0,0,0,0,0,0,0,1,1,1,7,3,2,2,4,8,1,0.539683,34,32,5,0,0.539683,34,1,1,0,0,1,29,68,4,0,4,0,4,0,4,3,4,10,0,4,3,29,68,4,0,4,0,4,0,4,3,4,10,0,4,3,0
0,0,0,0,0,0,0,0,1,2,2,10,5,0,0,6,12,0.5,0.277778,15,14,3,3,0.277778,15,1,1,0,0,1,39,55,2,2,2,2,6,0,5,2,6,17,0,5,2,39,55,2,2,2,2,6,0,5,2,6,17,0,5,2,0
0.242938,1,6,2,0.131579,0.206186,20,20,1,4,4,26,7,0,0,10,21,1,0.312057,44,39,9,0,0.312057,44,1,2,0,0,2,97,152,9,3,6,0,11,0,8,6,21,51,0,18,9,97,152,9,3,6,0,11,0,8,6,21,51,0,18,9,0
0,0,0,0,0,0,0,0,1,4,4,9,4,1,0,3,6,1,0.333333,19,19,4,0,0.333333,19,1,2,0,0,2,38,55,6,3,3,0,3,0,3,2,13,19,0,13,5,38,55,6,3,3,0,3,0,3,2,13,19,0,13,5,0
0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,1,4,1,0.571429,16,16,4,0,0.571429,16,1,1,0,0,1,12,28,1,1,1,1,3,0,3,1,3,3,0,3,1,12,28,1,1,1,1,3,0,3,1,3,3,0,3,1,0
0,0,0,0,0,0,0,0,1,1,1,4,3,1,0,1,3,1,0.571429,16,16,3,0,0.571429,16,1,2,0,0,2,12,26,4,3,1,0,2,0,2,1,12,4,0,12,4,12,26,4,3,1,0,2,0,2,1,12,4,0,12,4,0
0,0,0,0,0,0,0,0,1,1,1,7,7,1,0,9,13,1,0.387755,19,19,5,0,0.387755,19,3,5,0,0,2,30,53,9,10,3,0,4,0,4,2,61,13,0,46,7,30,53,9,10,3,0,4,0,4,2,61,13,0,46,7,0
0,0,0,0,0,0,0,0,1,3,3,18,4,1,0,4,9,1,0.473054,79,72,5,0,0.473054,79,1,2,0,0,2,88,154,18,3,15,0,5,9,4,3,15,42,9,14,6,88,154,18,3,15,0,5,9,4,3,15,42,9,14,6,0
0,0,0,0,0,0,0,0,1,3,2,8,5,1,0,6,9,1,0.410714,23,22,4,0,0.410714,23,1,2,0,0,2,33,58,5,3,2,0,3,0,3,2,13,15,0,13,5,33,58,5,3,2,0,3,0,3,2,13,15,0,13,5,1
0,0,0,0,0,0,0,0,1,1,1,3,4,1,0,3,5,1,0.518519,14,14,3,0,0.518519,14,1,2,0,0,2,13,26,4,3,1,0,2,0,2,1,12,4,0,12,4,13,26,4,3,1,0,2,0,2,1,12,4,0,12,4,0
0,0,0,0,0,0,0,0,1,4,4,15,7,2,3,7,11,1,0.3125,30,30,5,0,0.3125,30,2,3,0,0,2,66,99,10,9,5,0,4,0,4,2,35,30,0,20,7,66,99,10,9,5,0,4,0,4,2,35,30,0,20,7,1
0,0,0,0,0,0,0,0,1,1,1,4,3,1,0,1,3,1,0.571429,16,16,3,0,0.571429,16,1,2,0,0,2,12,26,4,3,1,0,2,0,2,1,12,4,0,12,4,12,26,4,3,1,0,2,0,2,1,12,4,0,12,4,0
0,0,0,0,0,0,0,0,1,1,1,14,6,0,0,6,13,1,0.421053,40,40,8,0,0.421053,40,1,2,0,0,2,55,98,8,3,5,0,7,0,7,5,17,24,0,17,8,55,98,8,3,5,0,7,0,7,5,17,24,0,17,8,0
0,0,0,0,0,0,0,0,1,1,1,3,3,1,0,4,5,1,0.538462,14,14,2,0,0.538462,14,2,4,0,0,2,12,20,6,5,0,0,1,0,1,0,36,5,0,32,4,12,20,6,5,0,0,1,0,1,0,36,5,0,32,4,0
0,0,0,0,0,0,0,0,1,2,2,3,3,1,0,2,3,1,0.5,12,12,2,0,0.5,12,2,4,0,0,2,12,18,6,5,0,0,1,0,1,0,36,6,0,32,4,12,18,6,5,0,0,1,0,1,0,36,6,0,32,4,0
0,0,0,0,0,0,0,0,1,14,3,46,2,35,55,1,13,1,0.542435,147,141,13,0,0.542435,147,1,1,0,0,1,124,283,20,0,20,0,12,12,12,4,12,56,12,12,4,124,283,20,0,20,0,12,12,12,4,12,56,12,12,4,1
0.367347,1,6,2,0.168067,0.266667,20,20,1,1,1,18,5,1,0,5,12,1,0.342105,39,38,7,0,0.342105,39,1,2,0,0,2,75,119,13,4,10,1,7,7,6,3,17,33,7,16,6,75,119,13,4,10,1,7,7,6,3,17,33,7,16,6,0
0,0,0,0,0,0,0,0,1,4,4,10,7,0,0,8,11,1,0.366667,22,22,4,0,0.366667,22,1,1,0,0,1,38,57,2,0,2,0,3,0,3,1,3,19,0,3,1,38,57,2,0,2,0,3,0,3,1,3,19,0,3,1,0
0,0,0,0,0,0,0,0,1,3,3,8,4,1,0,2,5,1,0.385965,22,21,4,0,0.385965,22,1,2,0,0,2,35,54,5,3,2,0,3,0,3,2,13,15,0,13,5,35,54,5,3,2,0,3,0,3,2,13,15,0,13,5,0
0,0,0,0,0,0,0,0,1,1,1,7,7,0,0,8,12,1,0.446429,25,24,4,0,0.446429,25,1,2,0,0,2,31,58,5,3,2,0,4,0,3,2,14,15,0,13,5,31,58,5,3,2,0,4,0,3,2,14,15,0,13,5,0
0,0,0,0,0,0,0,0,1,1,1,2,3,0,0,2,3,1,0.521739,12,10,2,0,0.521739,12,2,4,0,0,2,11,21,6,5,0,0,1,0,1,0,36,6,0,32,4,11,21,6,5,0,0,1,0,1,0,36,6,0,32,4,0
0,0,0,0,0,0,0,0,1,0,0,9,1,5,7,2,11,1,0.555556,45,45,10,0,0.555556,45,0,0,0,0,0,36,86,4,4,4,4,9,0,9,1,9,11,0,9,1,36,86,4,4,4,4,9,0,9,1,9,11,0,9,1,0
0,0,0,0,0,0,0,0,1,2,2,26,1,4,4,2,12,1,0.345972,73,59,4,0,0.345972,73,0,0,0,0,0,138,231,15,1,15,1,10,0,3,0,10,71,0,3,0,138,231,15,1,15,1,10,0,3,0,10,71,0,3,0,1
0,0,0,0,0,0,0,0,1,4,4,39,15,0,0,36,50,1,0.445141,142,124,10,0,0.445141,142,3,3,0,0,1,177,340,40,20,7,0,14,0,9,6,95,109,1,71,34,177,340,40,20,7,0,14,0,9,6,95,109,1,71,34,1
0,0,0,0,0,0,0,0,1,2,2,6,5,2,2,15,17,1,0.27027,20,20,2,0,0.27027,20,0,0,0,0,0,54,79,3,0,3,0,2,0,1,0,2,30,0,1,0,54,79,3,0,3,0,2,0,1,0,2,30,0,1,0,0
0.034836,1,4,1,0.028497,0.041096,11,9,1,7,5,45,8,0,0,23,34,1,0.419098,158,131,8,0,0.419098,158,3,3,0,0,1,219,386,47,20,14,0,11,0,7,6,92,133,1,69,34,219,386,47,20,14,0,11,0,7,6,92,133,1,69,34,1
0,0,0,0,0,0,0,0,1,3,2,13,0,1,2,0,7,1,0.4625,37,37,8,0,0.4625,37,0,0,0,0,0,43,87,3,3,3,3,7,0,7,0,7,19,0,7,0,43,87,3,3,3,3,7,0,7,0,7,19,0,7,0,0
0,0,0,0,0,0,0,0,1,1,1,7,1,1,1,1,6,1,0.542373,32,32,6,0,0.542373,32,0,0,0,0,0,27,67,2,2,2,2,5,0,5,2,5,10,0,5,2,27,67,2,2,2,2,5,0,5,2,5,10,0,5,2,0
0,0,0,0,0,0,0,0,1,4,3,23,3,1,1,6,12,1,0.31746,40,40,7,0,0.31746,40,3,3,0,0,1,86,112,39,22,6,2,6,0,6,2,87,56,1,68,30,86,112,39,22,6,2,6,0,6,2,87,56,1,68,30,1
0,0,0,0,0,0,0,0,0,1,1,6,0,2,3,0,5,1,0.380952,16,16,1,0,0.380952,16,0,0,0,0,0,26,45,3,3,3,3,5,0,0,0,5,8,0,0,0,26,45,3,3,3,3,5,0,0,0,5,8,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,2,2,1,1,1,3,1,0.590909,13,13,2,0,0.590909,13,1,1,0,0,1,9,21,6,0,1,0,2,0,1,0,7,2,0,5,0,9,21,6,0,1,0,2,0,1,0,7,2,0,5,0,0
0.461538,1,2,1,0.322581,0.36,10,9,1,1,1,5,4,1,1,6,9,0.5,0.166667,5,4,1,1,0.166667,5,2,2,0,0,1,25,31,6,3,0,1,3,0,1,0,19,10,0,10,3,25,31,6,3,0,1,3,0,1,0,19,10,0,10,3,0
0,0,0,0,0,0,0,0,1,6,3,40,0,6,27,0,8,1,0.360759,57,49,8,0,0.360759,57,0,0,0,0,0,101,172,2,2,2,2,8,0,7,2,8,60,0,7,2,101,172,2,2,2,2,8,0,7,2,8,60,0,7,2,0
0.129827,1,8,2,0.055659,0.105263,30,30,1,3,3,82,15,3,2,41,72,1,0.42268,205,188,32,0,0.427711,213,2,2,2,2,1,280,529,32,11,23,2,31,4,31,19,70,138,4,60,26,285,539,34,15,23,3,32,4,32,19,79,139,4,68,27,1
0,0,0,0,0,0,0,0,0,0,0,4,0,3,2,0,4,1,0.555556,20,20,5,0,0.555556,20,0,0,0,0,0,16,37,2,2,2,2,4,0,4,2,4,4,0,4,2,16,37,2,2,2,2,4,0,4,2,4,4,0,4,2,0
0,0,0,0,0,0,0,0,0,0,0,18,5,4,4,1,19,1,0.59887,106,106,18,0,0.59887,106,0,0,2,3,0,71,190,16,1,16,1,18,0,17,16,18,17,0,17,16,71,190,16,1,16,1,18,0,17,16,18,17,0,17,16,1
0,0,0,0,0,0,0,0,3,3,3,14,2,5,6,3,14,1,0.516667,62,59,12,0,0.516667,62,1,1,0,0,1,58,134,8,5,5,2,11,0,11,3,21,21,0,21,6,58,134,8,5,5,2,11,0,11,3,21,21,0,21,6,0
0,0,0,0,0,0,0,0,1,3,3,21,7,0,0,15,18,1,0.17931,26,11,2,0,0.161765,33,1,1,0,0,1,119,165,18,1,2,0,3,0,1,0,20,80,0,17,16,171,226,24,7,8,6,12,0,10,2,29,99,0,26,18,1
0.291358,2,10,2,0.203883,0.253165,21,20,1,2,2,16,6,2,0,19,21,1,0.177083,17,17,2,0,0.177083,17,1,1,1,1,1,79,103,16,1,0,0,2,0,1,0,19,54,0,17,16,79,103,16,1,0,0,2,0,1,0,19,54,0,17,16,1
0,0,0,0,0,0,0,0,1,1,1,3,3,0,0,3,4,1,0.217391,5,5,1,0,0.217391,5,2,2,0,0,1,18,22,16,1,0,0,1,0,0,0,20,8,0,17,16,18,22,16,1,0,0,1,0,0,0,20,8,0,17,16,0
0,0,0,0,0,0,0,0,1,3,3,57,17,0,0,36,60,1,0.361582,128,116,19,0,0.361582,128,2,2,0,0,1,226,391,23,10,14,1,24,0,18,13,63,109,0,47,20,226,391,23,10,14,1,24,0,18,13,63,109,0,47,20,0
0,0,0,0,0,0,0,0,1,3,3,39,16,0,0,31,44,1,0.329545,87,76,8,0,0.329545,87,3,4,0,0,1,177,306,18,13,8,1,13,0,7,5,93,111,0,75,20,177,306,18,13,8,1,13,0,7,5,93,111,0,75,20,0
0.193487,2,16,4,0.128603,0.214559,58,56,1,4,4,54,10,0,0,19,32,1,0.415584,160,152,9,0,0.406818,179,2,2,0,0,1,225,400,20,10,11,1,13,0,8,6,52,130,0,37,13,261,451,25,14,14,2,19,0,13,6,66,145,0,49,14,0
0,0,0,0,0,0,0,0,2,2,2,49,13,3,2,25,55,1,0.490251,176,175,30,0,0.493473,189,2,2,0,0,1,183,374,21,19,12,10,30,0,29,12,69,82,0,58,19,194,397,22,20,13,11,33,0,32,13,72,84,0,61,20,0
0,0,0,0,0,0,0,0,1,2,2,32,15,5,3,24,39,1,0.45614,104,86,15,0,0.427984,104,3,4,0,0,1,124,244,17,15,7,3,15,0,14,6,95,62,0,82,21,139,261,17,15,7,3,18,0,17,8,98,66,0,85,23,0
0.072115,1,1,1,0.019713,0.034161,11,11,1,4,4,16,5,2,1,7,16,1,0.542373,96,95,5,0,0.421903,235,2,2,0,0,1,81,137,13,9,4,0,9,0,4,2,48,41,0,33,9,322,558,42,23,31,5,29,6,18,9,92,156,6,68,19,0
0,0,0,0,0,0,0,0,1,1,1,9,11,0,0,21,27,1,0.391304,36,35,7,0,0.391304,36,3,4,0,0,1,56,101,15,12,5,0,6,0,6,4,86,32,0,74,19,56,101,15,12,5,0,6,0,6,4,86,32,0,74,19,0
0.151934,2,11,3,0.095128,0.128906,41,33,1,7,6,57,12,0,0,24,38,1,0.406032,175,168,13,0,0.406032,175,2,2,0,0,1,256,431,17,9,8,0,14,0,12,7,53,155,0,41,14,256,431,17,9,8,0,14,0,12,7,53,155,0,41,14,1
0.160819,1,8,2,0.080495,0.154762,26,26,1,3,3,42,14,2,2,29,43,1,0.42069,122,122,13,0,0.42069,122,2,2,1,1,1,168,323,24,10,15,1,14,0,12,11,53,87,0,41,18,168,323,24,10,15,1,14,0,12,11,53,87,0,41,18,1
0,0,0,0,0,0,0,0,3,2,2,33,6,1,0,20,36,1,0.448819,114,103,9,0,0.430556,186,3,3,0,0,1,140,279,34,12,10,1,16,6,8,6,81,72,7,52,22,246,478,42,17,18,6,30,11,21,9,95,124,12,65,25,0
0,0,0,0,0,0,0,0,1,0,0,10,8,0,0,12,22,1,0.638298,60,60,11,0,0.638298,60,2,2,0,0,1,34,100,10,9,1,0,10,0,10,7,49,11,0,39,14,34,100,10,9,1,0,10,0,10,7,49,11,0,39,14,0
0.123131,1,6,2,0.067864,0.109091,34,30,2,3,3,59,16,1,1,26,50,1,0.390244,176,143,16,0,0.390244,176,3,4,0,0,2,275,501,15,4,14,4,24,0,15,9,24,157,1,15,9,275,501,15,4,14,4,24,0,15,9,24,157,1,15,9,1
0.08807,1,6,2,0.055152,0.107649,38,38,1,3,3,60,18,2,7,29,55,1,0.415054,193,185,16,0,0.439683,277,2,2,1,1,1,272,530,24,11,15,2,26,1,15,9,65,129,1,44,16,353,689,31,17,22,8,41,1,28,13,80,157,1,57,20,0
0,0,0,0,0,0,0,0,1,2,2,25,11,3,3,17,28,1,0.412587,59,56,10,0,0.412587,59,3,3,3,3,1,84,171,23,14,6,3,11,2,9,3,56,47,7,41,12,84,171,23,14,6,3,11,2,9,3,56,47,7,41,12,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,4,1,0.5,7,7,2,0,0.5,7,4,4,0,0,1,7,12,23,14,0,0,1,0,1,0,57,3,7,42,12,7,12,23,14,0,0,1,0,1,0,57,3,7,42,12,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,4,1,0.466667,7,7,2,0,0.466667,7,4,4,0,0,1,8,12,24,14,1,0,1,1,1,0,57,3,8,42,12,8,12,24,14,1,0,1,1,1,0,57,3,8,42,12,0
0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,3,1,0.538462,7,7,2,0,0.538462,7,4,4,0,0,1,6,10,23,14,0,0,1,0,1,0,57,2,7,42,12,6,10,23,14,0,0,1,0,1,0,57,2,7,42,12,0
0,0,0,0,0,0,0,0,3,2,2,31,9,0,0,16,36,1,0.486381,125,115,20,0,0.486381,125,3,4,0,0,2,132,295,29,17,12,6,20,6,19,9,65,66,11,51,18,132,295,29,17,12,6,20,6,19,9,65,66,11,51,18,0
0,0,0,0,0,0,0,0,1,1,1,13,6,0,0,12,21,1,0.495327,53,49,9,0,0.495327,53,3,3,0,0,1,54,129,23,12,6,1,9,3,8,3,54,24,8,40,12,54,129,23,12,6,1,9,3,8,3,54,24,8,40,12,0
0.207792,1,2,1,0.096154,0.195122,10,8,1,1,1,9,9,6,8,12,18,1,0.581633,57,57,4,0,0.581633,57,2,2,3,6,1,41,104,17,11,8,2,6,5,3,2,45,16,5,32,9,41,104,17,11,8,2,6,5,3,2,45,16,5,32,9,0
0.552,8,26,9,0.250951,0.411215,66,44,1,2,2,28,7,0,0,17,33,1,0.625874,179,158,14,0,0.625874,179,3,3,0,0,1,107,263,42,22,13,8,16,7,13,6,66,46,21,50,17,107,263,42,22,13,8,16,7,13,6,66,46,21,50,17,0
0.435407,7,28,11,0.235714,0.352941,99,60,1,2,2,45,7,0,0,18,43,1,0.618834,276,229,20,0,0.618834,276,3,3,0,0,1,170,420,48,27,19,13,25,10,19,9,75,76,24,56,20,170,420,48,27,19,13,25,10,19,9,75,76,24,56,20,0
0.587654,7,24,9,0.281787,0.434426,82,53,1,1,1,32,7,0,0,17,36,1,0.619938,199,173,15,0,0.619938,199,3,3,0,0,1,122,291,40,24,11,10,19,5,14,7,69,53,19,51,18,122,291,40,24,11,10,19,5,14,7,69,53,19,51,18,0
0.523438,7,30,9,0.273529,0.393103,93,57,1,2,2,40,8,0,0,19,40,1,0.599447,217,186,16,0,0.599447,217,3,3,0,0,1,145,340,42,26,13,12,21,6,15,7,71,66,20,52,18,145,340,42,26,13,12,21,6,15,7,71,66,20,52,18,0
0.536269,8,26,9,0.232394,0.389381,66,44,1,2,2,29,7,0,0,16,34,1,0.629508,192,171,16,0,0.629508,192,3,3,0,0,1,113,284,43,23,14,9,18,7,15,7,68,47,21,52,18,113,284,43,23,14,9,18,7,15,7,68,47,21,52,18,0
0.741935,8,26,9,0.377907,0.594595,65,44,1,2,2,19,7,0,0,17,27,1,0.620513,121,103,8,0,0.620513,121,3,3,0,0,1,74,172,36,19,7,5,10,4,7,3,60,34,18,44,14,74,172,36,19,7,5,10,4,7,3,60,34,18,44,14,0
0.494759,8,28,10,0.230539,0.362319,77,50,1,2,2,38,7,0,0,18,39,1,0.626016,231,200,18,0,0.626016,231,3,3,0,0,1,138,334,46,25,17,11,21,9,17,8,71,59,23,54,19,138,334,46,25,17,11,21,9,17,8,71,59,23,54,19,0
0.580087,7,30,9,0.283019,0.431818,90,57,1,2,2,36,7,0,0,18,38,1,0.610619,207,180,16,0,0.610619,207,3,3,0,0,1,132,318,42,25,13,11,20,6,15,7,70,59,20,52,18,132,318,42,25,13,11,20,6,15,7,70,59,20,52,18,0
0.430769,6,21,7,0.180233,0.285714,62,40,1,2,2,37,7,0,0,14,37,1,0.625668,234,212,20,0,0.625668,234,3,3,0,0,1,140,344,46,26,17,12,23,8,19,9,73,58,22,56,20,140,344,46,26,17,12,23,8,19,9,73,58,22,56,20,0
0.447174,5,17,6,0.2,0.308333,57,37,1,2,2,31,7,0,0,14,33,1,0.622642,198,178,16,0,0.622642,198,3,3,0,0,1,120,285,42,24,13,10,19,6,15,7,69,53,20,52,18,120,285,42,24,13,10,19,6,15,7,69,53,20,52,18,0
0.62963,5,15,5,0.325581,0.512821,28,20,1,1,1,9,7,0,0,17,21,1,0.617647,63,55,4,0,0.617647,63,3,3,0,0,1,39,86,32,15,3,1,4,2,3,1,54,20,16,40,12,39,86,32,15,3,1,4,2,3,1,54,20,16,40,12,0
0.726316,7,22,8,0.363158,0.555556,69,45,1,1,1,22,7,0,0,19,31,1,0.619718,132,113,9,0,0.619718,132,3,3,0,0,1,81,190,33,20,4,6,12,2,8,4,62,38,16,45,15,81,190,33,20,4,6,12,2,8,4,62,38,16,45,15,0
0.220056,3,6,3,0.120482,0.163462,30,17,1,3,3,25,7,0,0,17,32,1,0.62724,175,155,14,0,0.62724,175,3,3,0,0,1,104,249,42,21,13,7,15,7,13,6,65,44,21,50,17,104,249,42,21,13,7,15,7,13,6,65,44,21,50,17,0
0.114695,1,2,1,0.051546,0.103896,10,8,1,1,1,14,10,13,27,22,33,1,0.601036,116,116,9,0,0.601036,116,2,2,13,13,1,77,194,29,14,20,5,11,14,8,4,50,29,14,37,11,77,194,29,14,20,5,11,14,8,4,50,29,14,37,11,0
0.229974,2,6,2,0.173913,0.202381,20,17,2,5,5,19,2,1,1,6,9,1,0.236364,26,21,2,0,0.236364,26,2,2,0,0,1,84,115,8,6,0,0,3,0,1,0,17,60,1,11,1,84,115,8,6,0,0,3,0,1,0,17,60,1,11,1,1
0,0,0,0,0,0,0,0,1,3,3,8,4,4,3,8,11,1,0.474359,37,31,4,0,0.474359,37,0,0,0,0,0,41,84,3,2,3,2,3,0,3,0,3,24,0,3,0,41,84,3,2,3,2,3,0,3,0,3,24,0,3,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,1,0.75,9,9,2,0,0.75,9,0,0,2,2,0,3,9,0,1,0,1,1,0,1,0,1,0,0,1,0,3,9,0,1,0,1,1,0,1,0,1,0,0,1,0,0
0,0,0,0,0,0,0,0,2,0,0,2,0,2,4,0,2,1,0.724138,21,21,3,0,0.724138,21,0,0,0,0,0,8,24,0,0,0,0,2,0,2,0,2,2,0,2,0,8,24,0,0,0,0,2,0,2,0,2,2,0,2,0,0
0,0,0,0,0,0,0,0,1,8,8,121,15,0,0,25,51,1,0.295082,216,193,12,0,0.300268,224,3,4,0,0,1,516,821,24,15,14,3,26,0,11,8,106,323,0,79,23,522,834,28,15,18,3,26,0,11,8,106,323,0,79,23,1
0,0,0,0,0,0,0,0,0,5,5,11,2,0,0,1,4,1,0.522124,59,52,3,0,0.522124,59,1,1,0,0,1,54,131,2,2,2,2,3,0,2,0,3,32,0,2,0,54,131,2,2,2,2,3,0,2,0,3,32,0,2,0,0
0,0,0,0,0,0,0,0,0,3,3,8,2,0,0,1,3,1,0.36,18,17,3,0,0.36,18,1,1,0,0,1,32,59,1,1,1,1,2,0,2,0,2,19,0,2,0,32,59,1,1,1,1,2,0,2,0,2,19,0,2,0,0
0,0,0,0,0,0,0,0,1,0,0,5,3,6,7,4,9,1,0.655738,40,40,6,0,0.655738,40,1,1,0,0,1,21,66,16,3,2,1,5,0,5,0,11,7,11,11,0,21,66,16,3,2,1,5,0,5,0,11,7,11,11,0,0
0,0,0,0,0,0,0,0,0,0,0,3,1,6,17,1,4,1,0.684211,26,26,3,0,0.684211,26,1,1,5,5,1,12,39,15,3,1,1,3,0,2,1,10,3,11,9,1,12,39,15,3,1,1,3,0,2,1,10,3,11,9,1,0
